Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
3.091,114.041,-56.67,2419.213
0,114.033,-56.618,2723.657
0.014,114.033,-56.619,2723.657
0.029,114.033,-56.619,2723.922
0.043,114.033,-56.619,2720.884
0.058,114.033,-56.619,2719.242
0.072,114.033,-56.62,2717.934
0.087,114.033,-56.62,2706.727
0.101,114.033,-56.62,2689.182
0.116,114.033,-56.62,2672.725
0.13,114.033,-56.621,2655.83
0.144,114.033,-56.621,2643.086
0.159,114.033,-56.621,2639.745
0.173,114.033,-56.621,2627.143
0.188,114.033,-56.622,2617.07
0.202,114.033,-56.622,2608.21
0.217,114.033,-56.622,2601.56
0.231,114.033,-56.622,2594.517
0.246,114.033,-56.623,2591.296
0.26,114.033,-56.623,2585.386
0.274,114.033,-56.623,2585.386
0.289,114.033,-56.623,2581.652
0.303,114.034,-56.624,2584.951
0.318,114.034,-56.624,2581.01
0.332,114.034,-56.624,2593.05
0.347,114.034,-56.624,2595.434
0.361,114.034,-56.625,2598.003
0.375,114.034,-56.625,2600.383
0.39,114.034,-56.625,2600.383
0.404,114.034,-56.625,2606.476
0.419,114.034,-56.625,2609.628
0.433,114.034,-56.626,2613.756
0.448,114.034,-56.626,2618.495
0.462,114.034,-56.626,2623.873
0.477,114.034,-56.626,2623.873
0.491,114.034,-56.627,2626.906
0.505,114.034,-56.627,2626.987
0.52,114.034,-56.627,2627.906
0.534,114.034,-56.627,2627.906
0.549,114.034,-56.628,2627.8
0.563,114.034,-56.628,2621.879
0.578,114.034,-56.628,2615.726
0.592,114.034,-56.628,2609.551
0.607,114.035,-56.629,2603.345
0.621,114.035,-56.629,2603.345
0.635,114.035,-56.629,2596.854
0.65,114.035,-56.629,2590.936
0.664,114.035,-56.63,2588.869
0.679,114.035,-56.63,2588.869
0.693,114.035,-56.63,2579.544
0.708,114.035,-56.63,2575.847
0.722,114.035,-56.631,2573.273
0.737,114.035,-56.631,2571.373
0.751,114.035,-56.631,2567.187
0.765,114.035,-56.631,2566.156
0.78,114.035,-56.632,2566.156
0.794,114.035,-56.632,2565.711
0.809,114.035,-56.632,2565.728
0.823,114.035,-56.632,2565.135
0.838,114.035,-56.633,2563.927
0.852,114.035,-56.633,2562.571
0.867,114.035,-56.633,2562.646
0.881,114.035,-56.633,2561.647
0.895,114.035,-56.634,2563.469
0.91,114.035,-56.634,2562.357
0.924,114.036,-56.634,2562.357
0.939,114.036,-56.634,2556.75
0.953,114.036,-56.634,2556.75
0.968,114.036,-56.635,2546.23
0.982,114.036,-56.635,2544.762
0.996,114.036,-56.635,2534.73
1.011,114.036,-56.635,2529.903
1.025,114.036,-56.636,2525.129
1.04,114.036,-56.636,2524.15
1.054,114.036,-56.636,2526.651
1.069,114.036,-56.636,2529.877
1.083,114.036,-56.637,2529.877
1.098,114.036,-56.637,2531.702
1.112,114.036,-56.637,2531.918
1.126,114.036,-56.637,2530.821
1.141,114.036,-56.638,2528.764
1.155,114.036,-56.638,2525.914
1.17,114.036,-56.638,2521.687
1.184,114.036,-56.638,2518.492
1.199,114.036,-56.639,2517.589
1.213,114.036,-56.639,2520.787
1.228,114.037,-56.639,2523.813
1.242,114.037,-56.639,2523.813
1.256,114.037,-56.64,2525.768
1.271,114.037,-56.64,2526.438
1.285,114.037,-56.64,2525.805
1.3,114.037,-56.64,2526.671
1.314,114.037,-56.641,2525.365
1.329,114.037,-56.641,2525.174
1.343,114.037,-56.641,2524.855
1.358,114.037,-56.641,2522.228
1.372,114.037,-56.642,2523.098
1.386,114.037,-56.642,2522.356
1.401,114.037,-56.642,2521.393
1.415,114.037,-56.642,2521.399
1.43,114.037,-56.643,2519.979
1.444,114.037,-56.643,2516.922
1.459,114.037,-56.643,2516.954
1.473,114.037,-56.643,2507.019
1.488,114.037,-56.643,2512.063
1.502,114.037,-56.644,2496.725
1.516,114.037,-56.644,2496.329
1.531,114.037,-56.644,2491.16
1.545,114.038,-56.644,2486.598
1.56,114.038,-56.645,2486.272
1.574,114.038,-56.645,2485.22
1.589,114.038,-56.645,2481.103
1.603,114.038,-56.645,2479.659
1.618,114.038,-56.646,2477.826
1.632,114.038,-56.646,2477.472
1.646,114.038,-56.646,2482.043
1.661,114.038,-56.646,2483.923
1.675,114.038,-56.647,2486.935
1.69,114.038,-56.647,2493.57
1.704,114.038,-56.647,2490.453
