Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
1.762,114.029,-56.648,2474.117
1.776,114.029,-56.649,2476.018
1.791,114.029,-56.649,2477.288
1.805,114.029,-56.649,2478.32
1.82,114.029,-56.649,2478.132
1.834,114.029,-56.649,2478.132
1.848,114.03,-56.65,2475.477
1.863,114.03,-56.65,2474.108
1.877,114.03,-56.65,2473.161
1.892,114.03,-56.65,2470.94
1.906,114.03,-56.651,2469.695
1.921,114.03,-56.651,2468.923
1.935,114.03,-56.651,2468.905
1.949,114.03,-56.651,2468.878
1.964,114.03,-56.652,2467.739
1.978,114.03,-56.652,2467.739
1.993,114.03,-56.652,2466.526
2.007,114.03,-56.652,2466.838
2.022,114.03,-56.653,2470.579
2.036,114.03,-56.653,2472.393
2.051,114.03,-56.653,2470.969
2.065,114.03,-56.653,2467.58
2.079,114.03,-56.654,2469.021
2.094,114.03,-56.654,2469.021
2.108,114.03,-56.654,2465.743
2.123,114.03,-56.654,2465.208
2.137,114.03,-56.655,2466.407
2.152,114.03,-56.655,2464.104
2.166,114.031,-56.655,2466.051
2.181,114.031,-56.655,2461.299
2.195,114.031,-56.656,2458.978
2.209,114.031,-56.656,2456.245
2.224,114.031,-56.656,2455.426
2.238,114.031,-56.656,2453.593
2.253,114.031,-56.657,2451.463
2.267,114.031,-56.657,2449.38
2.282,114.031,-56.657,2445.252
2.296,114.031,-56.657,2445.252
2.31,114.031,-56.658,2441.387
2.325,114.031,-56.658,2438.793
2.339,114.031,-56.658,2439.809
2.354,114.031,-56.658,2441.524
2.368,114.031,-56.658,2438.644
2.383,114.031,-56.659,2434.248
2.397,114.031,-56.659,2431.309
2.412,114.031,-56.659,2430.342
2.426,114.031,-56.659,2435.26
2.44,114.031,-56.66,2441.269
2.455,114.031,-56.66,2441.269
2.469,114.031,-56.66,2447.585
2.484,114.032,-56.66,2453.401
2.498,114.032,-56.661,2458.089
2.513,114.032,-56.661,2459.678
2.527,114.032,-56.661,2457.727
2.542,114.032,-56.661,2458.595
2.556,114.032,-56.662,2457.789
2.57,114.032,-56.662,2457.018
2.585,114.032,-56.662,2455.218
2.599,114.032,-56.662,2454.225
2.614,114.032,-56.663,2454.225
2.628,114.032,-56.663,2454.889
2.643,114.032,-56.663,2453.76
2.657,114.032,-56.663,2452.193
2.671,114.032,-56.664,2450.541
2.686,114.032,-56.664,2448.503
2.7,114.032,-56.664,2446.652
2.715,114.032,-56.664,2444.491
2.729,114.032,-56.665,2442.77
2.744,114.032,-56.665,2441.287
2.758,114.032,-56.665,2441.287
2.773,114.032,-56.665,2442.083
2.787,114.032,-56.666,2441.015
2.801,114.033,-56.666,2440.27
2.816,114.033,-56.666,2438.249
2.83,114.033,-56.666,2438.249
2.845,114.033,-56.667,2433.23
2.859,114.033,-56.667,2431.01
2.874,114.033,-56.667,2429.292
2.888,114.033,-56.667,2425.925
2.903,114.033,-56.667,2424.29
2.917,114.033,-56.668,2424.29
2.931,114.033,-56.668,2421.916
2.946,114.033,-56.668,2419.342
2.96,114.033,-56.668,2417.139
2.975,114.033,-56.669,2415.352
2.989,114.033,-56.669,2412.981
3.004,114.033,-56.669,2410.876
3.018,114.033,-56.669,2409.764
3.033,114.033,-56.67,2407.673
3.047,114.033,-56.67,2404.943
3.061,114.033,-56.67,2404.506
3.076,114.033,-56.67,2402.367
3.09,114.033,-56.671,2399.745
