Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
1.849,114.074,-56.648,2638.52
1.863,114.074,-56.648,2647.432
1.878,114.074,-56.648,2646.524
1.892,114.074,-56.649,2648.637
1.907,114.074,-56.649,2648.003
1.921,114.074,-56.649,2646.61
1.935,114.074,-56.649,2645.934
1.95,114.074,-56.65,2645.934
1.964,114.074,-56.65,2645.172
1.979,114.074,-56.65,2645.172
1.993,114.074,-56.65,2645.249
2.008,114.074,-56.651,2645.249
2.022,114.074,-56.651,2644.271
2.037,114.074,-56.651,2643.635
2.051,114.074,-56.651,2642.783
2.065,114.074,-56.652,2641.88
2.08,114.074,-56.652,2641.515
2.094,114.074,-56.652,2641.515
2.109,114.074,-56.652,2641.561
2.123,114.075,-56.653,2639.822
2.138,114.075,-56.653,2638.172
2.152,114.075,-56.653,2638.13
2.167,114.075,-56.653,2638.13
2.181,114.075,-56.654,2637.175
2.195,114.075,-56.654,2635.944
2.21,114.075,-56.654,2635.668
2.224,114.075,-56.654,2634.225
2.239,114.075,-56.655,2634.885
2.253,114.075,-56.655,2634.885
2.268,114.075,-56.655,2634.852
2.282,114.075,-56.655,2633.758
2.297,114.075,-56.656,2634.695
2.311,114.075,-56.656,2633.947
2.325,114.075,-56.656,2633.062
2.34,114.075,-56.656,2632.083
2.354,114.075,-56.657,2630.664
2.369,114.075,-56.657,2630.112
2.383,114.075,-56.657,2630.18
2.398,114.075,-56.657,2629.729
2.412,114.075,-56.657,2629.273
2.427,114.076,-56.658,2628.059
2.441,114.076,-56.658,2628.381
2.455,114.076,-56.658,2629.417
2.47,114.076,-56.658,2627.675
2.484,114.076,-56.659,2624.727
2.499,114.076,-56.659,2623.337
2.513,114.076,-56.659,2622.03
2.528,114.076,-56.659,2622.575
2.542,114.076,-56.66,2617.428
2.557,114.076,-56.66,2617.365
2.571,114.076,-56.66,2618.685
2.585,114.076,-56.66,2618.685
2.6,114.076,-56.661,2614.854
2.614,114.076,-56.661,2615.485
2.629,114.076,-56.661,2614.69
2.643,114.076,-56.661,2614.535
2.658,114.076,-56.662,2613.983
2.672,114.076,-56.662,2613.133
2.687,114.076,-56.662,2613.209
2.701,114.076,-56.662,2611.535
2.715,114.076,-56.663,2611.535
2.73,114.077,-56.663,2610.218
2.744,114.077,-56.663,2608.557
2.759,114.077,-56.663,2608.058
2.773,114.077,-56.664,2605.753
2.788,114.077,-56.664,2605.753
2.802,114.077,-56.664,2601.244
2.817,114.077,-56.664,2599.357
2.831,114.077,-56.665,2596.902
2.845,114.077,-56.665,2594.673
2.86,114.077,-56.665,2596.036
2.874,114.077,-56.665,2593.975
2.889,114.077,-56.665,2589.651
2.903,114.077,-56.666,2587.368
2.918,114.077,-56.666,2586.021
2.932,114.077,-56.666,2583.202
2.947,114.077,-56.666,2578.958
2.961,114.077,-56.667,2578.115
2.975,114.077,-56.667,2575.357
2.99,114.077,-56.667,2572.481
3.004,114.077,-56.667,2569.544
3.019,114.078,-56.668,2569.544
3.033,114.078,-56.668,2566.504
3.048,114.078,-56.668,2563.282
